relation file, mode, rule, relations result,relations duration,quantifiers file2,quantifiers mode,quantifiers  rule,quantifiers result,quantifiers duration,z3 file,z3  mode,z3 rule,z3  result,z3 duration,file/mode match,result_match,Difference
BSN/BSN-corrected.sleec, conflict,23, sat,0.287841797,BSN/BSN-corrected.sleec, conflict,23, unknown (TIMEOUT),10.00006747,BSN/BSN-corrected.sleec, conflict,23, sat,0.609083414,TRUE,TRUE,-0.321241617
BSN/BSN-corrected.sleec, conflict,24, sat,0.096355677,BSN/BSN-corrected.sleec, conflict,24, unknown (TIMEOUT),10.00072169,BSN/BSN-corrected.sleec, conflict,24, sat,0.149004221,TRUE,TRUE,-0.052648544
BSN/BSN-corrected.sleec, conflict,25, sat,0.087123394,BSN/BSN-corrected.sleec, conflict,25, unknown (TIMEOUT),10.00010967,BSN/BSN-corrected.sleec, conflict,25, sat,0.145712852,TRUE,TRUE,-0.058589458
BSN/BSN-corrected.sleec, conflict,26, sat,0.119762182,BSN/BSN-corrected.sleec, conflict,26, unknown (TIMEOUT),10.00011516,BSN/BSN-corrected.sleec, conflict,26, sat,0.238610029,TRUE,TRUE,-0.118847847
BSN/BSN-corrected.sleec, conflict,27, sat,0.1198771,BSN/BSN-corrected.sleec, conflict,27, unknown (TIMEOUT),10.00011659,BSN/BSN-corrected.sleec, conflict,27, sat,0.239985704,TRUE,TRUE,-0.120108604
BSN/BSN-corrected.sleec, conflict,28, sat,0.18185544,BSN/BSN-corrected.sleec, conflict,28, unknown (TIMEOUT),10.00688791,BSN/BSN-corrected.sleec, conflict,28, sat,0.417585611,TRUE,TRUE,-0.235730171
BSN/BSN-corrected.sleec, conflict,29, sat,0.264136553,BSN/BSN-corrected.sleec, conflict,29, unknown (TIMEOUT),10.00007868,BSN/BSN-corrected.sleec, conflict,29, sat,0.110977173,TRUE,TRUE,0.15315938
BSN/BSN-corrected.sleec, conflict,30, sat,0.080040216,BSN/BSN-corrected.sleec, conflict,30, unknown (TIMEOUT),10.00010538,BSN/BSN-corrected.sleec, conflict,30, sat,0.07603693,TRUE,TRUE,0.004003286
BSN/BSN-corrected.sleec, conflict,31, sat,0.096599102,BSN/BSN-corrected.sleec, conflict,31, unknown (TIMEOUT),10.00008917,BSN/BSN-corrected.sleec, conflict,31, sat,0.186130285,TRUE,TRUE,-0.089531183
BSN/BSN-corrected.sleec, concern,0, sat,0.089761496,BSN/BSN-corrected.sleec, concern,0, unknown (TIMEOUT),10.15624332,BSN/BSN-corrected.sleec, concern,0, unsat,0.125099421,TRUE,FALSE,-0.035337925
BSN/BSN-corrected.sleec, concern,1, sat,0.054887056,BSN/BSN-corrected.sleec, concern,1, unknown (TIMEOUT),10.00010228,BSN/BSN-corrected.sleec, concern,1, unsat,0.085651875,TRUE,FALSE,-0.030764818
BSN/BSN-corrected.sleec, concern,2, sat,0.062474489,BSN/BSN-corrected.sleec, concern,2, unknown (TIMEOUT),10.00008321,BSN/BSN-corrected.sleec, concern,2, unsat,0.04492569,TRUE,FALSE,0.0175488
BSN/BSN-corrected.sleec, concern,3, sat,0.080229044,BSN/BSN-corrected.sleec, concern,3, unknown (TIMEOUT),10.00009155,BSN/BSN-corrected.sleec, concern,3, unsat,0.063827753,TRUE,FALSE,0.016401291
BSN/BSN-corrected.sleec, concern,4, sat,0.15936017,BSN/BSN-corrected.sleec, concern,4, unknown (TIMEOUT),10.00010967,BSN/BSN-corrected.sleec, concern,4, unsat,0.474895954,TRUE,FALSE,-0.315535784
BSN/BSN-corrected.sleec, concern,5, sat,0.254379272,BSN/BSN-corrected.sleec, concern,5, unknown (TIMEOUT),10.0000968,BSN/BSN-corrected.sleec, concern,5, unsat,0.049060106,TRUE,FALSE,0.205319166
BSN/BSN-corrected.sleec, concern,6, sat,0.088351488,BSN/BSN-corrected.sleec, concern,6, unknown (TIMEOUT),10.00011945,BSN/BSN-corrected.sleec, concern,6, unsat,0.048865557,TRUE,FALSE,0.039485931
BSN/BSN-corrected.sleec, concern,7, sat,0.082354784,BSN/BSN-corrected.sleec, concern,7, unknown (TIMEOUT),10.00010157,BSN/BSN-corrected.sleec, concern,7, unsat,0.137731314,TRUE,FALSE,-0.05537653
BSN/BSN-corrected.sleec, concern,8, sat,0.088089943,BSN/BSN-corrected.sleec, concern,8, unknown (TIMEOUT),10.00012279,BSN/BSN-corrected.sleec, concern,8, sat,0.178676367,TRUE,TRUE,-0.090586424
DAISY/Daisy-corrected.sleec, redundancy,0, sat,0.045455694,DAISY/Daisy-corrected.sleec, redundancy,0, unknown (TIMEOUT),10.16297722,DAISY/Daisy-corrected.sleec, redundancy,0, sat,0.051156044,TRUE,TRUE,-0.00570035
DAISY/Daisy-corrected.sleec, redundancy,1, sat,0.0385921,DAISY/Daisy-corrected.sleec, redundancy,1, unknown (TIMEOUT),10.00009322,DAISY/Daisy-corrected.sleec, redundancy,1, sat,0.045161247,TRUE,TRUE,-0.006569147
DAISY/Daisy-corrected.sleec, redundancy,2, sat,0.03306818,DAISY/Daisy-corrected.sleec, redundancy,2, unknown (TIMEOUT),10.0000782,DAISY/Daisy-corrected.sleec, redundancy,2, sat,0.057106256,TRUE,TRUE,-0.024038076
DAISY/Daisy-corrected.sleec, redundancy,3, sat,0.034753323,DAISY/Daisy-corrected.sleec, redundancy,3, unknown (TIMEOUT),10.00009489,DAISY/Daisy-corrected.sleec, redundancy,3, sat,0.051882744,TRUE,TRUE,-0.017129421
DAISY/Daisy-corrected.sleec, redundancy,4, sat,0.040704727,DAISY/Daisy-corrected.sleec, redundancy,4, sat,0.126042366,DAISY/Daisy-corrected.sleec, redundancy,4, sat,0.084510803,TRUE,TRUE,-0.043806076
DAISY/Daisy-corrected.sleec, redundancy,5, sat,0.045304298,DAISY/Daisy-corrected.sleec, redundancy,5, sat,0.115602493,DAISY/Daisy-corrected.sleec, redundancy,5, sat,0.141714334,TRUE,TRUE,-0.096410036
DAISY/Daisy-corrected.sleec, redundancy,6, sat,0.03922224,DAISY/Daisy-corrected.sleec, redundancy,6, sat,0.097745895,DAISY/Daisy-corrected.sleec, redundancy,6, sat,0.046390533,TRUE,TRUE,-0.007168293
DAISY/Daisy-corrected.sleec, redundancy,7, sat,0.048282862,DAISY/Daisy-corrected.sleec, redundancy,7, unknown (TIMEOUT),10.00009084,DAISY/Daisy-corrected.sleec, redundancy,7, sat,0.080421925,TRUE,TRUE,-0.032139063
DAISY/Daisy-corrected.sleec, redundancy,8, sat,0.038099051,DAISY/Daisy-corrected.sleec, redundancy,8, sat,0.111955881,DAISY/Daisy-corrected.sleec, redundancy,8, sat,0.044429064,TRUE,TRUE,-0.006330013
DAISY/Daisy-corrected.sleec, redundancy,9, sat,0.040875196,DAISY/Daisy-corrected.sleec, redundancy,9, sat,0.096036196,DAISY/Daisy-corrected.sleec, redundancy,9, sat,0.06409359,TRUE,TRUE,-0.023218393
DAISY/Daisy-corrected.sleec, redundancy,10, sat,0.10107255,DAISY/Daisy-corrected.sleec, redundancy,10, sat,0.263866901,DAISY/Daisy-corrected.sleec, redundancy,10, sat,0.313341856,TRUE,TRUE,-0.212269306
DAISY/Daisy-corrected.sleec, redundancy,11, sat,0.053704739,DAISY/Daisy-corrected.sleec, redundancy,11, unknown (TIMEOUT),10.00006914,DAISY/Daisy-corrected.sleec, redundancy,11, sat,0.046664238,TRUE,TRUE,0.007040501
DAISY/Daisy-corrected.sleec, redundancy,12, sat,0.039545059,DAISY/Daisy-corrected.sleec, redundancy,12, sat,0.127592087,DAISY/Daisy-corrected.sleec, redundancy,12, sat,0.046892881,TRUE,TRUE,-0.007347822
DAISY/Daisy-corrected.sleec, redundancy,13, sat,0.04947257,DAISY/Daisy-corrected.sleec, redundancy,13, unknown (TIMEOUT),10.00011444,DAISY/Daisy-corrected.sleec, redundancy,13, sat,0.105947018,TRUE,TRUE,-0.056474447
DAISY/Daisy-corrected.sleec, redundancy,14, sat,0.096814394,DAISY/Daisy-corrected.sleec, redundancy,14, unknown (TIMEOUT),10.00007248,DAISY/Daisy-corrected.sleec, redundancy,14, sat,0.281159401,TRUE,TRUE,-0.184345007
DAISY/Daisy-corrected.sleec, redundancy,15, sat,0.082314968,DAISY/Daisy-corrected.sleec, redundancy,15, unknown (TIMEOUT),10.00011468,DAISY/Daisy-corrected.sleec, redundancy,15, sat,0.283835411,TRUE,TRUE,-0.201520443
DAISY/Daisy-corrected.sleec, redundancy,16, sat,0.039179802,DAISY/Daisy-corrected.sleec, redundancy,16, sat,0.113696337,DAISY/Daisy-corrected.sleec, redundancy,16, sat,0.0444839,TRUE,TRUE,-0.005304098
DAISY/Daisy-corrected.sleec, redundancy,17, sat,0.04171586,DAISY/Daisy-corrected.sleec, redundancy,17, sat,0.100292921,DAISY/Daisy-corrected.sleec, redundancy,17, sat,0.043657303,TRUE,TRUE,-0.001941442
DAISY/Daisy-corrected.sleec, redundancy,18, sat,0.082949638,DAISY/Daisy-corrected.sleec, redundancy,18, sat,0.195806503,DAISY/Daisy-corrected.sleec, redundancy,18, sat,0.38915658,TRUE,TRUE,-0.306206942
DAISY/Daisy-corrected.sleec, redundancy,19, sat,0.084270954,DAISY/Daisy-corrected.sleec, redundancy,19, sat,0.186341047,DAISY/Daisy-corrected.sleec, redundancy,19, sat,0.339648485,TRUE,TRUE,-0.255377531
DAISY/Daisy-corrected.sleec, redundancy,20, sat,0.086872816,DAISY/Daisy-corrected.sleec, redundancy,20, sat,0.185810089,DAISY/Daisy-corrected.sleec, redundancy,20, sat,0.305015326,TRUE,TRUE,-0.218142509
DAISY/Daisy-corrected.sleec, redundancy,21, sat,0.041304827,DAISY/Daisy-corrected.sleec, redundancy,21, sat,0.102725267,DAISY/Daisy-corrected.sleec, redundancy,21, sat,0.050982952,TRUE,TRUE,-0.009678125
DAISY/Daisy-corrected.sleec, redundancy,22, sat,0.087912083,DAISY/Daisy-corrected.sleec, redundancy,22, sat,0.187786102,DAISY/Daisy-corrected.sleec, redundancy,22, sat,0.310167313,TRUE,TRUE,-0.22225523
DAISY/Daisy-corrected.sleec, redundancy,23, sat,0.042209864,DAISY/Daisy-corrected.sleec, redundancy,23, sat,0.108160257,DAISY/Daisy-corrected.sleec, redundancy,23, sat,0.045576572,TRUE,TRUE,-0.003366709
DAISY/Daisy-corrected.sleec, redundancy,24, sat,0.12974,DAISY/Daisy-corrected.sleec, redundancy,24, unknown (TIMEOUT),10.00007892,DAISY/Daisy-corrected.sleec, redundancy,24, sat,0.455994129,TRUE,TRUE,-0.326254129
DAISY/Daisy-corrected.sleec, redundancy,25, sat,0.125875711,DAISY/Daisy-corrected.sleec, redundancy,25, unknown (TIMEOUT),10.00009489,DAISY/Daisy-corrected.sleec, redundancy,25, sat,0.383148909,TRUE,TRUE,-0.257273197
DAISY/Daisy-corrected.sleec, redundancy,26, sat,0.091337919,DAISY/Daisy-corrected.sleec, redundancy,26, sat,0.204894781,DAISY/Daisy-corrected.sleec, redundancy,26, sat,0.284349442,TRUE,TRUE,-0.193011522
DAISY/Daisy-corrected.sleec, redundancy,27, sat,0.091706991,DAISY/Daisy-corrected.sleec, redundancy,27, sat,0.195549726,DAISY/Daisy-corrected.sleec, redundancy,27, sat,0.27174449,TRUE,TRUE,-0.180037498
DAISY/Daisy-corrected.sleec, redundancy,28, sat,0.0478971,DAISY/Daisy-corrected.sleec, redundancy,28, sat,0.104287148,DAISY/Daisy-corrected.sleec, redundancy,28, sat,0.043979645,TRUE,TRUE,0.003917456
DAISY/Daisy-corrected.sleec, redundancy,29, sat,0.049257278,DAISY/Daisy-corrected.sleec, redundancy,29, unknown (TIMEOUT),10.0001123,DAISY/Daisy-corrected.sleec, redundancy,29, sat,0.405393362,TRUE,TRUE,-0.356136084
DAISY/Daisy-corrected.sleec, redundancy,30, sat,0.049574137,DAISY/Daisy-corrected.sleec, redundancy,30, unknown (TIMEOUT),10.00011873,DAISY/Daisy-corrected.sleec, redundancy,30, sat,0.393550396,TRUE,TRUE,-0.343976259
DAISY/Daisy-corrected.sleec, redundancy,31, sat,0.136289358,DAISY/Daisy-corrected.sleec, redundancy,31, unknown (TIMEOUT),10.00012112,DAISY/Daisy-corrected.sleec, redundancy,31, sat,0.391670465,TRUE,TRUE,-0.255381107
DAISY/Daisy-corrected.sleec, conflict,0, sat,0.039418459,DAISY/Daisy-corrected.sleec, conflict,0, unknown (TIMEOUT),10.02440643,DAISY/Daisy-corrected.sleec, conflict,0, sat,0.05474782,TRUE,TRUE,-0.015329361
DAISY/Daisy-corrected.sleec, conflict,1, sat,0.029783487,DAISY/Daisy-corrected.sleec, conflict,1, unknown (TIMEOUT),10.00009561,DAISY/Daisy-corrected.sleec, conflict,1, sat,0.052316666,TRUE,TRUE,-0.022533178
DAISY/Daisy-corrected.sleec, conflict,2, sat,0.033271551,DAISY/Daisy-corrected.sleec, conflict,2, unknown (TIMEOUT),10.0000782,DAISY/Daisy-corrected.sleec, conflict,2, sat,0.052747726,TRUE,TRUE,-0.019476175
DAISY/Daisy-corrected.sleec, conflict,3, sat,0.030366182,DAISY/Daisy-corrected.sleec, conflict,3, unknown (TIMEOUT),10.00018406,DAISY/Daisy-corrected.sleec, conflict,3, sat,0.047709703,TRUE,TRUE,-0.017343521
DAISY/Daisy-corrected.sleec, conflict,4, sat,0.043154001,DAISY/Daisy-corrected.sleec, conflict,4, unknown (TIMEOUT),10.0001061,DAISY/Daisy-corrected.sleec, conflict,4, sat,0.119401455,TRUE,TRUE,-0.076247454
DAISY/Daisy-corrected.sleec, conflict,5, sat,0.045922041,DAISY/Daisy-corrected.sleec, conflict,5, unknown (TIMEOUT),10.00009561,DAISY/Daisy-corrected.sleec, conflict,5, sat,0.12217617,TRUE,TRUE,-0.076254129
DAISY/Daisy-corrected.sleec, conflict,6, sat,0.041300535,DAISY/Daisy-corrected.sleec, conflict,6, unknown (TIMEOUT),10.00011563,DAISY/Daisy-corrected.sleec, conflict,6, sat,0.078096628,TRUE,TRUE,-0.036796093
DAISY/Daisy-corrected.sleec, conflict,7, sat,0.049887896,DAISY/Daisy-corrected.sleec, conflict,7, unknown (TIMEOUT),10.00009131,DAISY/Daisy-corrected.sleec, conflict,7, sat,0.112782478,TRUE,TRUE,-0.062894583
DAISY/Daisy-corrected.sleec, conflict,8, sat,0.040450811,DAISY/Daisy-corrected.sleec, conflict,8, unknown (TIMEOUT),10.00010777,DAISY/Daisy-corrected.sleec, conflict,8, sat,0.091542721,TRUE,TRUE,-0.051091909
DAISY/Daisy-corrected.sleec, conflict,9, sat,0.041694403,DAISY/Daisy-corrected.sleec, conflict,9, unknown (TIMEOUT),10.00012159,DAISY/Daisy-corrected.sleec, conflict,9, sat,0.08251071,TRUE,TRUE,-0.040816307
DAISY/Daisy-corrected.sleec, conflict,10, sat,0.114825964,DAISY/Daisy-corrected.sleec, conflict,10, unknown (TIMEOUT),10.00009584,DAISY/Daisy-corrected.sleec, conflict,10, sat,0.477731705,TRUE,TRUE,-0.362905741
DAISY/Daisy-corrected.sleec, conflict,11, sat,0.044075012,DAISY/Daisy-corrected.sleec, conflict,11, unknown (TIMEOUT),10.00010943,DAISY/Daisy-corrected.sleec, conflict,11, sat,0.051337242,TRUE,TRUE,-0.00726223
DAISY/Daisy-corrected.sleec, conflict,12, sat,0.047049522,DAISY/Daisy-corrected.sleec, conflict,12, unknown (TIMEOUT),10.00009608,DAISY/Daisy-corrected.sleec, conflict,12, sat,0.106719255,TRUE,TRUE,-0.059669733
DAISY/Daisy-corrected.sleec, conflict,13, sat,0.053914309,DAISY/Daisy-corrected.sleec, conflict,13, unknown (TIMEOUT),10.00012684,DAISY/Daisy-corrected.sleec, conflict,13, sat,0.114114046,TRUE,TRUE,-0.060199738
DAISY/Daisy-corrected.sleec, conflict,14, sat,0.098019838,DAISY/Daisy-corrected.sleec, conflict,14, unknown (TIMEOUT),10.00007653,DAISY/Daisy-corrected.sleec, conflict,14, sat,0.365374327,TRUE,TRUE,-0.267354488
DAISY/Daisy-corrected.sleec, conflict,15, sat,0.124474764,DAISY/Daisy-corrected.sleec, conflict,15, unknown (TIMEOUT),10.00016713,DAISY/Daisy-corrected.sleec, conflict,15, sat,0.484208107,TRUE,TRUE,-0.359733343
DAISY/Daisy-corrected.sleec, conflict,16, sat,0.059863567,DAISY/Daisy-corrected.sleec, conflict,16, unknown (TIMEOUT),10.00008464,DAISY/Daisy-corrected.sleec, conflict,16, sat,0.114274263,TRUE,TRUE,-0.054410696
